UniversalMessageId,Message,Day
TWITTER_8_1285772088612192256,Illegals should not be counted for political representation. We need a citizenship question for this reason. Why was it removed from the forms.,2020-07-21
TWITTER_8_1285771927135584257,Sorry but the illegals should not be counted in the census!,2020-07-21
TWITTER_8_1285771917350273027,President Trump signs Executive Order.Illegal Aliens are barred from Census count that determines total US House seats apportioned for each US district.Huge blow to Illegal Immigration Master Plan .. Illegitimate Power Grab.,2020-07-21
TWITTER_7_1285771711888203776,"There's always been a question on Census Questionnaires: ""Could you be counted somewhere else."" That would apply to an Illegal Alien as well.",2020-07-21
TWITTER_8_1285771582179287040,Maybe you could show us where in the constitution that it says illegal immigrants and foreigner citizens should be counted in the US census?,2020-07-21
TWITTER_8_1285771504664412160,The part of the puzzle youre missing is the use of the Federal database to see who the illegals are. It's brilliant. There won't be another lowercase L liberal President for years if DJT can get the census cleaned up.,2020-07-21
TWITTER_7_1285771317107740681,On the Census we had no box for citizens. So how to tabulated illegal aliens of our district?,2020-07-21
TWITTER_7_1285771243908726785,"Yes, they are residents of their home countries illegally living in the US.Therefore, they should not be counted on OUR census.",2020-07-21
TWITTER_8_1285771115772641280,"First of all, it is ILLEGAL to enter this country ILLEGALLY. Second, it is both ILLEGAL+UNCONSTITUTIONAL to give ILLEGALS citizen privileges+include them in the census+allow them to vote. Third, no American official should encourage ILLEGAL entry+support unconstitutional action.",2020-07-21
TWITTER_8_1285771108260605952,Trump signs executive order to exclude illegal immigrants from US,2020-07-21
TWITTER_4_1285771077545672705,"""Already seeing responses to Trump's new Exec Order banning illegals from being counted in the Census:""You think they only way it can be determined who the illegals are is by having THEM fill out a form.. self-identifying?"" TW Author:",2020-07-21
TWITTER_8_1285770903654203400,WINNING !!!BREAKING: President Trump Signs Executive Order Banning Illegal Immigrants From Census Count For the Purpose of Congressional,2020-07-21
TWITTER_7_1285770643397435394,says this with a straight face while actively using illegals to weaponize the census for political gain.,2020-07-21
TWITTER_7_1285770632370823168,A ruling on the inclusion of a question in the census has absolutely nothing to do with whether illegal immigrants can or should be counted for apportionment--the whole point of the article and Trump's memo!,2020-07-21
TWITTER_8_1285770541086003201,Trump tells Census Bureau not to count illegals for the upcoming House seat reapportionment ->,2020-07-21
TWITTER_7_1285770406142660608,"Salam, please find the unroll here: : Already seeing responses to Trump's new Exec Order banning illegals from being counted in the Census: Share this if you think it's interesting.",2020-07-21
TWITTER_7_1285770347032326145,"Wrong. One of the main functions of the Census is to determine representation in the House of Representatives. If you include illegals in states heavily populated by illegals, they get additional representation. Ex.: California or Texas.",2020-07-21
TWITTER_7_1285770312932626432,do you understand the word illegal umm so what part of that makes you a US citizen? Then you shouldnt be counted in the US census... that comment makes you look ignorant!,2020-07-21
TWITTER_8_1285770250173075456,"Not only discounting illegal immigrants in Census determines how many seats in the House each state will have for the next decade, it shifts power to white GOP areas. Also the schools federal funds are based on the census too, in this case the children suffer once again!",2020-07-21
TWITTER_7_1285770236378198017,"yeah. But you really think they contemplated million illegals would one day be in the country?Its a fair bet they weren't thinking ""Illegals theoretically shouldn't even be in the country at all, so lets include them in the census.""It fails the logic test.",2020-07-21
TWITTER_8_1285770148792737795,Trump administration seeks to bar undocumented immigrants from a portion of the Census They are here illegally.Therefore they do not get counted.,2020-07-21
TWITTER_7_1285770123857534977,"But if you are an illegal alien, please dont fill out the census as you are not legally here and should not be counted as this impacts congressional representation.",2020-07-21
TWITTER_8_1285770121336762369,The left are losing their collective hive minds over the fact that is not counting the ILLEGAL ALIENS in the US Census.Key words: Illegal and US....Go figure....,2020-07-21
TWITTER_8_1285770044824334338,"Since President Trump signed an executive order not to count illegal immigrants in the census that means California will have less seats in Congress, correct?",2020-07-21
TWITTER_8_1285769826124759041,"Mayor E.T. on crack, in Chicago was sending out gangbangers on horses into neighborhoods dominated by illegals recently as a way to intimidate them into filling out the census......wonder how that worked out?",2020-07-21
TWITTER_7_1285769774967009280,And why would we count citizens of another country here illegally in the census of our citizens?,2020-07-21
TWITTER_7_1285769139492139008,And the freak out on the left confirms you need illegals filled with empty promises to pad census counts to increase Democrat representatives and electoral votes.,2020-07-21
TWITTER_8_1285769042331041793,And how will they even know who the illegals are?? I thought the census doesnt ask that question. Great in theory but the dems will find a way around it.,2020-07-21
TWITTER_8_1285768981975105537,Illegal immigrants have no place being counted in the US census.. Why is this even up for debate?!,2020-07-21
TWITTER_7_1285768981824102400,But you just joined twitter Then you swore an oath to uphold and defend the constitution which gives illegals certain rights and requires they are counted in a census. Now you know,2020-07-21
TWITTER_7_1285768752697466885,"You get what Nancy PEElosi says about Trump wanting the citizenship question on the census? It's all about making America White Again, she says. ""It's the end of the world. We're all turning white""!!!!! Ugh!!!! She WANTS illegals to be counted to help 'them'.",2020-07-21
TWITTER_2_1285768709311811584,Illegal aliens in the census violates one person one vote rule as enshrined in the article section of the US constitution and the th amendment,2020-07-21
TWITTER_7_1285768592865333248,She's nuts it's for citizen not immigrants until they become citizen. Of course could put them on the census and mark them as illegal immigrants.,2020-07-21
TWITTER_7_1285768213373112322,That doesn't answer my question.Your claim now is that illegal immigrants shouldn't be counted because they are not citizens and can't vote.The Founders created the census to count people in spite of stopping the enslaved from being citizens or voting.,2020-07-21
TWITTER_2_1285768213364707335,Trump Signs Order Excluding Illegal Aliens From Census Numbers Used for Congressional,2020-07-21
TWITTER_8_1285767946229383169,"Agreed, illegal aliens should not be included in the census.",2020-07-21
TWITTER_8_1285767635720982529,Donald Trump signs order barring illegal immigrants from census count,2020-07-21
TWITTER_7_1285767524563460096,"How the hell do we know whos illegal? They didnt include the citizenship question on the census. Much ado about nothing. The illegals remain hidden: we have no idea how many there are or where they are. Plus, if theyre in a lib stronghold, you can bet theyre helped hiding.",2020-07-21
TWITTER_8_1285767456959627264,We should not even be discussing rather or not illegal aliens should be counted in a census. They're ILLEGALS and have no place determining our elections.Thank you president for signing an executive order ensuring this doesn't happen.,2020-07-21
