UniversalMessageId,Message,Day
TWITTER_8_1289046597490413570,"Joe Biden apparently thinks the Census was ""two censuses ago.""Fact check: It wasn't.",2020-07-30
TWITTER_8_1289043226561830912,"This is why Joe's handlers are hidin' Biden...""You know, in the census which is now two censuses ago, soon to be""",2020-07-30
TWITTER_8_1289042158033362944,What? Joe Biden Claims the Census Took Place Two Censuses Ago,2020-07-30
TWITTER_2_1289041122048774144,"Biden Gets Confused Again, Doesnt Know What Year it is: In the Census, Which is Now Two Censuses Ago -",2020-07-30
TWITTER_7_1289037070493798401,"Trump plays chess. Biden plays connect four with oreos. The guy just said "".. the census was census' ago"" today. Cmon man smarten up. Hes not gonna run ANYTHING.",2020-07-30
TWITTER_7_1289033451979640833,Good time to remind why Democrats shut Joe Biden out in and when he ran for presidentHe lost his marbles.... can't remember when the Census is What Town he's at....,2020-07-30
TWITTER_7_1289029798665187328,Oh my goodness...is this the best youve got?How about ?How about Biden said hes running for the Senate?How about Biden saying the Census was Censuses ago?Shall I continue?,2020-07-30
TWITTER_7_1289026812454948865,"Just comparing then Joe Biden to now, it's obvious he's not able to mentally move like that anymore, save time travel to by unbelievable and unable to be made sense of recent error talking about the census.",2020-07-30
TWITTER_8_1289026631818973192,Joe Biden in Latest Brain Freeze: Census 'Now Two Censuses Ago'Yeah.. Im sure hes leading in the polls ...,2020-07-30
TWITTER_2_1289025993823453189,Joe Biden in Latest Brain Freeze: Census 'Now Two Censuses Ago' per.center/2D786Eu,2020-07-30
TWITTER_7_1289024593802358784,"Then we have this quote or should I say blunder from the other day.Joe Biden...""The Census...Is Now Two Censuses Ago--Soon to Be""Biden isn't fit to be president. It's inconceivable the Democratic party chose him. Only explanation is that he's to be a puppet president.",2020-07-30
TWITTER_7_1289019014258335745,"The census is two censuses ago, now soon to be . Joe Biden",2020-07-30
TWITTER_7_1289018529883099136,Pretty impressive acrually since Biden didn't know where he was yesterday or what building he was even in and then said the census was censuses ago.,2020-07-30
TWITTER_7_1289015804747345921,"......Biden said the wrong state, and census was census ago....Riots and defunded police....Trump gets + in EC",2020-07-30
TWITTER_7_1289015627953381380,You're brain is rotten you'll be put in a safe room away from the public if you win.. We all know it Biden... when was the Census?,2020-07-30
TWITTER_2_1289012479578836993,"Biden Gets Confused Again, Doesnt Know What Year it is: In the Census, Which is Now Two Censuses Ago...DEMENTIA...",2020-07-30
TWITTER_7_1289010108991643648,"Just yesterday Biden thought census was taken two censuses ago. The man cant string a sentence together. He thinks Arizona is a city, and those are just things we can all giggle about. The truth is Joe Biden hasnt had a single memorable accomplishment in more than yrs.",2020-07-30
TWITTER_8_1289004416566210560,Joe's speach writer probably freaks out whenever Joe goes off script Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago,2020-07-30
TWITTER_7_1289001485838188544,"Hope f-ing delusional can you be? Cuomo himself praised Trump, you (maybe) read that list of action through March, and you'd still rather vote for blatantly racist Biden who thinks the census was years ago?You really, REALLY need therapy for that TDS.",2020-07-30
TWITTER_7_1288993504325242880,Joe Biden literally said the census will be in a few moths two censuses meaning he thinks its,2020-07-30
TWITTER_7_1288989645087420417,And it's funny to watch all of you bleeding liberals freak out why don't you worry about Joe Biden telling you his platform because he's not made any appearance he doesn't even know the time frame of a census...he said that we were censuses from now...... That would be years,2020-07-30
TWITTER_7_1288989397971427328,"How's this tweet? Short and sweet! ""Joe Biden doesn't know what year it is or how censuses work""",2020-07-30
TWITTER_4_1288988397336432640,"Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago via things Im sure of, the wuhan virus was weaponized and Biden is SENILE!",2020-07-30
TWITTER_7_1288985693201534978,Gaffe Biden said the census was two censuses ago. Do you want to fill him in?,2020-07-30
TWITTER_7_1288983950455578626,Biden just said that the census was two censuses ago.,2020-07-30
TWITTER_4_1288983349608947712,via : What? Joe Biden Claims the Census Took Place Two Censuses Ago,2020-07-30
TWITTER_2_1288982844551753730,"Big League Politics: What? Joe Biden Claims the Census Took Place ""Two Censuses Ago""",2020-07-30
TWITTER_7_1288980129608118272,Joe Biden did say that the census was two census's ago. So . . .,2020-07-30
TWITTER_4_1288978902237536257,"All other arguments against him aside, BIDEN is not a good candidate to lead our nation! Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago via",2020-07-30
TWITTER_2_1288975465491783680,"This is an honest competent poll that weights sample to Census Bureau data on turnout.However, it's been shown that CB data undersamples GOP demographics by -3 pts. Reality is more like Trump %, Biden %.",2020-07-30
TWITTER_2_1288974343028998145,"What? Joe Biden Claims the Census Took Place ""Two Censuses Ago"" Big League Politics",2020-07-30
TWITTER_2_1288973138651471873,Shocker....Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago,2020-07-30
TWITTER_2_1288972286079492098,Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago Oh Joe!,2020-07-30
TWITTER_7_1288969378084552704,"Biden was wrong when he said, In the census which is now two censuses ago.",2020-07-30
TWITTER_8_1288968075644198912,"The U.S. Census took place yrs ago, Joe Biden said Wednesday.the Census, which is now two Censuses ago Biden said, apparently referring to the Census. The Census is required by law to be conducted every years OMG can't wait to vote for this IDIOT",2020-07-30
TWITTER_2_1288967369067360256,CNSNews.com: Joe Biden: 'The Census...Is Now Two Censuses Ago--Soon to Be,2020-07-30
TWITTER_7_1288962521257443333,Bidens Census History Dept,2020-07-30
TWITTER_7_1288957670880432135,Just b/c you are in bed with Biden doesnt mean the article Juan Williams is barking about- means Biden would have done ANY BETTER WITH COVID! Hell the other day he was giving a speech and he forgot WHAT BUILDING HE WAS IN. Or the census for being TWO CENSUS AGO???,2020-07-30
TWITTER_8_1289313419175182336,"if biden wins he should commit to conducting the census for real, to overcome all the bs trump threw up and the virus. no reason we can't do a real census in . the count is vital to our future.",2020-07-31
TWITTER_8_1289310245211316224,A census happens only once every years. Two censuses ago does Joe Biden think he's in ?The scary part is that he doesn't realize that he's even said anything wrong.,2020-07-31
TWITTER_8_1289310196552986624,"In less than hours, Joe Biden has seemingly forgotten what decade he's in and WHERE he is at. it is raising questions about Biden's fitness to be commander in chief.Biden said, ""In the census, which is now two censuses ago""",2020-07-31
TWITTER_8_1289297714518167552,"Joe Biden: In The Census, Which Is Now Two Censuses Ago Joe Bidens hero to the the left. Hes the gift that keeps on giving. via",2020-07-31
TWITTER_7_1289279809810505729,"Biden has not lost his cognitive capabilities, he is a time traveler - so when he jumps forward well past President Trump's next term in office, he will be correct about the Census.",2020-07-31
TWITTER_7_1289279469350346752,"If Biden gets elected, we should do the Census again. Because this shit's gonna be a disaster.",2020-07-31
TWITTER_7_1289274865300549635,Biden will order a new count as soon as he takes office. No way this census count stands.,2020-07-31
TWITTER_7_1289265448710807553,"Barr frightens me the most. I am anticipating a lot more violence (Jordan tipped his hand today) & we know that they're already slowing down mail delivery & messing with the Census. I expect an ""October surprise"" aimed to hurt Biden & perhaps Obama and Pompeo is working on that.",2020-07-31
TWITTER_4_1289264769912823808,AGAIN JOE.......REALLY?? Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago via,2020-07-31
TWITTER_7_1289263365496463360,I'm Joe Biden and I'm running for U.S. Senate as i confirmed in the census I filled out over two decades ago!,2020-07-31
TWITTER_8_1289248014809194496,Biden should order a review of the census upon taking office and top up info restricted by Trump Inc GOP,2020-07-31
TWITTER_2_1289244502708727809,"White Hispanics must turn against brown/black Hispanics now? Only the Census sees them this way. When will FL get food, rent, tests, funerals for their loved ones. This is good reason to Vote for Biden and any VP he picks will help FL.Racism is not working, what has T-rump done?",2020-07-31
TWITTER_8_1289181966860869632,Joe Biden Shows His Deteriorating Impairment in Latest Brain Freeze: Census Now Two Censuses Ago,2020-07-31
TWITTER_4_1289181109775818754,Ice Cream to blame ?Joe Biden in Latest Brain Freeze: Census Now Two Censuses Ago via,2020-07-31
TWITTER_8_1289176056860037123,'Crimate' Joe Bidenin Latest Brain Freeze:2020 Census Now Two Censuses via,2020-07-31
TWITTER_4_1289174636442263553,": Joe 'Sleepy Joe' Biden: But you know in the census, which is now two censuses ago . . . .",2020-07-31
TWITTER_7_1289172963099475969,Without evidence Biden says the census was censuses ago.,2020-07-31
TWITTER_2_1289172162784432129,"The census which is now censuses ago, soon to be. - Joe Biden",2020-07-31
TWITTER_2_1289169424998522880,We should continue the census after Joe Biden gets elected. We need an ACCURATE COUNT.,2020-07-31
TWITTER_2_1289164116154707968,There has not been an administration more corrupt since Nixon. This is a disgrace to our democracy. I hope it is possible for Biden to make sure the Census picks up where it was cut short?,2020-07-31
TWITTER_2_1289159737255198721,Yet another thing Biden is going to have to do - a new census.,2020-07-31
TWITTER_2_1289159464377913345,Help! My name is Joe Biden & I'm being held prisoner in my basement by my sister JILL who is not an MD. I am running for Senator of the City of Arizona. Please send the de-funded Police! My husband Joe Biden says I do not have dementia! I need to mail in my census.,2020-07-31
TWITTER_7_1289152212187348992,No worries pal. We can always do the census again the right way next year under president biden.,2020-07-31
TWITTER_7_1289133291900108800,Biden needs to just start over. This Census is so far off factual numbers its useless,2020-07-31
TWITTER_7_1289113922075844608,Horrible. But a Biden admin can fix this with post-census non response surveys and adjustments.,2020-07-31
TWITTER_4_1289113099958591489,"Your ""Joe... you don't have to do this"" quote.Spoken to Biden since he said, just two days ago, the ""2020 Census was two censuses ago""... or were you relying on you experience with Biden's stupidity and NOT Biden's obvious dementia?",2020-07-31
TWITTER_8_1289101548262494208,This means the census will have to be recounted again next year. Or realigned in some equitable way. Just another migraine waiting in the wings for the Biden crew. Knowing Trump's henchmen it's done deliberately to foul Biden's Administration.,2020-07-31
TWITTER_2_1289101267252510721,"Biden Gets Confused Again, Doesnt Know What Year it is: In the Census, Which is Now Two Censuses Ago",2020-07-31
TWITTER_2_1289097506601594880,BIDEN thinks the Census is/was/soon to be two censuses ago making this the election of .Yeah. elect this man,2020-07-31
TWITTER_8_1289091850763214849,"If the census is not properly completed, then if Biden wins the census should not be deemed complete and we should have a second round.Its a constitutional requirement, you dont get to whiff on it.",2020-07-31
